id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration(sec)
id2918691,1,6/18/2016 5:27,6/18/2016 5:38,1,-73.96115875,40.76074219,-73.99536896,40.72162247,N,706
id1435998,2,1/14/2016 6:38,1/14/2016 6:52,1,-73.98829651,40.73936081,-74.0131073,40.71530533,N,848
id1499342,1,1/3/2016 3:03,1/3/2016 3:19,1,-74.00480652,40.74069977,-73.95007324,40.77615356,N,956
id3622117,2,6/24/2016 22:00,6/24/2016 22:42,1,-73.98493195,40.74792099,-74.03391266,40.61568069,N,2501
id1601037,1,1/28/2016 0:18,1/28/2016 0:25,2,-73.87094116,40.77380753,-73.92008972,40.76631165,N,441
id2118962,1,1/9/2016 22:54,1/9/2016 23:13,1,-73.98844147,40.72009277,-73.9912796,40.7503624,N,1141
id3253066,2,6/2/2016 18:29,6/2/2016 18:40,1,-73.99925995,40.7277565,-73.98859406,40.71783066,N,684
id2134445,2,6/19/2016 11:25,6/19/2016 11:27,1,-73.94928741,40.78128052,-73.95471191,40.78005981,N,116
id0428355,2,1/12/2016 8:22,1/12/2016 8:25,1,-73.99662781,40.69355011,-73.99330139,40.7005806,N,194
id0878838,2,1/21/2016 16:53,1/21/2016 16:57,1,-73.96889496,40.76437759,-73.96699524,40.76662827,N,196
id1668970,1,1/2/2016 0:10,1/2/2016 0:22,3,-73.99136353,40.7504425,-73.98723602,40.72901154,N,684
id0059102,2,1/7/2016 10:29,1/7/2016 10:37,2,-73.99172974,40.74976349,-73.99310303,40.73750687,N,509
id3559341,2,1/12/2016 13:01,1/12/2016 13:18,1,-73.95571136,40.7795372,-73.97057343,40.75894928,N,1056
id3261040,1,1/21/2016 18:10,1/21/2016 18:15,1,-73.98720551,40.72023773,-73.97981262,40.72730637,N,307
id3271415,2,6/17/2016 19:11,6/17/2016 19:16,3,-73.95069122,40.77157974,-73.96273041,40.77891922,N,355
id2092429,2,1/29/2016 23:42,1/30/2016 0:04,1,-73.98622131,40.7345314,-73.98078156,40.78583908,N,1292
id0087659,2,1/12/2016 9:01,1/12/2016 9:06,2,-73.9778595,40.77408218,-73.98008728,40.76482773,N,342
id0009533,2,6/14/2016 22:25,6/14/2016 22:48,2,-73.99520874,40.73949051,-73.97670746,40.77988815,N,1333
id2820994,2,6/29/2016 15:45,6/29/2016 16:20,6,-73.99091339,40.73976135,-73.95278931,40.78092957,N,2076
id3097403,2,1/20/2016 7:41,1/20/2016 7:57,2,-73.9495697,40.77666855,-73.97141266,40.76226044,N,984
id3810930,1,6/20/2016 20:11,6/20/2016 20:26,1,-73.96681976,40.76079559,-73.99172974,40.74414825,N,859
id3449867,2,6/3/2016 0:19,6/3/2016 0:37,1,-73.98477173,40.76166153,-73.98729706,40.72243881,N,1094
id1582607,2,1/29/2016 20:45,1/29/2016 21:05,1,-74.01209259,40.71356583,-73.98853302,40.72283554,N,1185
id3593325,1,6/13/2016 4:26,6/13/2016 4:49,1,-73.96340942,40.76588821,-73.80664825,40.65280533,N,1418
id0621891,1,6/22/2016 11:17,6/22/2016 11:18,1,-73.9743042,40.76222229,-73.97611237,40.75926208,N,84
id3022437,2,1/12/2016 7:19,1/12/2016 7:31,5,-73.95175171,40.77353287,-73.97429657,40.75527954,N,748
id2567484,1,6/9/2016 13:46,6/9/2016 13:46,1,-73.77676392,40.64530182,-73.77676392,40.64530563,N,3
id0004340,1,1/20/2016 22:48,1/20/2016 23:00,1,-73.98706055,40.722332,-73.95729065,40.77049637,N,718
id0727789,1,6/6/2016 7:16,6/6/2016 7:29,1,-73.99045563,40.75595093,-73.98038483,40.74333191,N,755
id2363685,2,1/31/2016 4:05,1/31/2016 4:13,1,-74.00276184,40.73379135,-73.98254395,40.73973083,N,516
id1448826,2,6/27/2016 0:28,6/27/2016 0:29,6,-73.95008087,40.77563477,-73.9466629,40.77899933,N,73
id2576483,1,1/14/2016 18:44,1/14/2016 18:51,1,-73.98551178,40.75836563,-73.98917389,40.75305176,N,373
id3607691,1,1/11/2016 0:13,1/11/2016 0:41,3,-73.97567749,40.76538849,-73.97685242,40.76477814,N,1694
id1276027,1,6/27/2016 17:06,6/27/2016 17:09,3,-73.97120667,40.79554367,-73.97775269,40.78702927,N,197
id1482856,1,1/3/2016 9:30,1/3/2016 9:32,1,-73.9890213,40.74845123,-73.98152924,40.75860977,N,117
id1250498,2,1/22/2016 9:12,1/22/2016 9:29,2,-73.96826935,40.76214981,-73.97737122,40.76266098,N,1038
id1083365,1,1/9/2016 19:32,1/9/2016 20:03,1,-73.95594025,40.77859116,-73.99188232,40.74072647,N,1879
id0264366,1,6/19/2016 16:51,6/19/2016 17:06,2,-74.00771332,40.74115753,-74.0015564,40.70715332,N,895
id1822613,2,1/26/2016 11:47,1/26/2016 12:04,1,-73.98816681,40.73789978,-73.99397278,40.74335861,N,997
id2259996,1,6/29/2016 21:25,6/29/2016 21:34,2,-73.97266388,40.75905228,-73.95622253,40.7844429,N,564
id1883521,2,1/22/2016 16:55,1/22/2016 17:13,2,-74.01477814,40.7097702,-73.98251343,40.76438141,N,1054
id2764754,1,1/7/2016 12:48,1/7/2016 13:04,1,-73.97542572,40.75222397,-73.98597717,40.75580978,N,960
id0114644,2,1/8/2016 8:29,1/8/2016 8:41,1,-73.95474243,40.7657814,-73.97470856,40.75363922,N,707
id1262824,2,6/28/2016 12:34,6/28/2016 12:39,2,-73.97650909,40.75976181,-73.9749527,40.75681686,N,318
id3033074,1,6/21/2016 11:21,6/21/2016 11:43,3,-74.0059433,40.74542236,-73.98404694,40.76305771,N,1322
id2322793,2,1/24/2016 19:19,1/24/2016 19:24,1,-73.96085358,40.77019882,-73.95831299,40.78150177,N,297
id3365564,1,1/4/2016 2:52,1/4/2016 2:55,1,-73.98286438,40.76677704,-73.97650146,40.7656517,N,171
id0222074,2,6/26/2016 11:55,6/27/2016 11:54,3,-74.01529694,40.70490265,-73.98976135,40.75735855,N,86315
id2101326,1,6/23/2016 12:35,6/23/2016 13:01,1,-73.9611969,40.76880646,-73.98326874,40.74425125,N,1544
id0581623,1,1/30/2016 18:28,1/30/2016 18:44,1,-73.99636078,40.73804855,-73.97055817,40.76190948,N,963
id3852586,1,1/11/2016 10:47,1/11/2016 11:14,1,-73.95723724,40.77439499,-73.9834671,40.76134872,N,1611
id2541025,2,6/28/2016 21:44,6/28/2016 22:07,5,-73.9958725,40.73299026,-73.95516205,40.78337097,N,1387
id1856879,2,1/29/2016 23:09,1/29/2016 23:44,5,-74.00363159,40.75108719,-73.94968414,40.67822647,N,2087
id3603769,2,6/9/2016 8:33,6/9/2016 8:55,1,-73.9496994,40.78057098,-73.97084808,40.75508118,N,1292
id1362329,2,1/30/2016 17:32,1/30/2016 17:34,2,-73.9628067,40.79922104,-73.96614838,40.79465103,N,123
id0725258,2,6/22/2016 9:07,6/22/2016 9:21,2,-73.97286987,40.74945068,-73.98209381,40.74629974,N,844
id0904888,1,1/9/2016 17:25,1/9/2016 17:32,1,-73.93996429,40.82565308,-73.95557404,40.8265419,N,430
id0162693,2,6/17/2016 22:42,6/17/2016 23:00,5,-73.97039032,40.75632095,-73.99323273,40.74697876,N,1033
id2883145,2,1/18/2016 0:28,1/18/2016 0:42,1,-73.94976807,40.78060532,-73.96443939,40.80488968,N,860
id3428906,1,6/10/2016 1:19,6/10/2016 1:38,2,-73.97997284,40.76185989,-73.93006897,40.85871887,N,1125
id3833398,2,1/22/2016 18:45,1/22/2016 19:08,1,-73.96913147,40.75706482,-74.00090027,40.72202301,N,1359
id1378021,2,6/6/2016 17:29,6/6/2016 17:37,1,-73.97612,40.7438736,-73.98336029,40.74890518,N,476
id3485407,1,6/16/2016 22:13,6/16/2016 22:27,1,-73.97064209,40.7552681,-73.95122528,40.77248764,N,871
id0574604,2,6/25/2016 22:38,6/25/2016 22:49,1,-73.99217987,40.74377823,-73.9718399,40.74470901,N,609
id1227423,2,6/11/2016 0:31,6/11/2016 0:55,1,-73.99616241,40.76489639,-73.99343872,40.72200012,N,1470
id2744999,1,6/3/2016 23:03,6/3/2016 23:47,1,-73.98654938,40.76684952,-73.96576691,40.7105217,N,2637
id2998631,1,6/17/2016 0:05,6/17/2016 0:16,1,-73.9854126,40.75892258,-73.95702362,40.78594971,N,688
id1734660,2,6/15/2016 20:52,6/15/2016 21:18,2,-74.0043335,40.70553589,-74.00233459,40.76056671,N,1582
id1101039,1,1/4/2016 11:48,1/4/2016 11:57,1,-73.96559906,40.75292969,-73.98929596,40.73472977,N,578
id2684695,1,6/12/2016 22:23,6/12/2016 22:29,1,-73.99228668,40.73078156,-73.98809052,40.71878815,N,350
id3162906,1,6/10/2016 15:35,6/10/2016 15:39,1,-73.96207428,40.77639771,-73.95274353,40.78600693,N,263
id3686913,2,1/30/2016 16:34,1/30/2016 16:50,1,-74.00931549,40.71017456,-73.99880981,40.72931671,N,972
id1756755,2,1/11/2016 19:02,1/11/2016 19:12,1,-73.97154236,40.76607132,-73.97150421,40.78370285,N,578
id2830800,1,6/16/2016 13:12,6/16/2016 13:55,1,-73.96508789,40.75918579,-73.77698517,40.64466476,N,2533
id1043036,1,6/4/2016 8:46,6/4/2016 8:49,1,-73.96773529,40.80311966,-73.96593475,40.79568863,N,197
id0912644,1,1/26/2016 18:36,1/26/2016 18:58,1,-73.95563507,40.76566696,-73.98273468,40.77157211,N,1359
id0342758,2,6/25/2016 12:34,6/25/2016 12:42,1,-73.98446655,40.74309921,-73.97952271,40.75942993,N,476
id1566398,2,1/11/2016 18:12,1/11/2016 18:14,6,-73.96578217,40.76536179,-73.95892334,40.76911163,N,141
id0264700,1,6/3/2016 1:45,6/3/2016 1:58,1,-73.96864319,40.75802994,-73.93153381,40.76531601,N,758
id0909884,1,1/16/2016 14:24,1/16/2016 14:27,2,-73.96540833,40.77159882,-73.95667267,40.76682663,N,173
id2272547,2,6/16/2016 12:34,6/16/2016 12:43,2,-73.97858429,40.74512482,-73.98109436,40.74994659,N,545
id2716695,2,6/7/2016 21:26,6/7/2016 21:32,1,-73.997612,40.73629379,-73.98526001,40.74700928,N,353
id1389713,2,6/1/2016 22:46,6/1/2016 22:54,2,-73.97167206,40.75741959,-73.98573303,40.75233841,N,494
id2598714,2,1/25/2016 19:46,1/25/2016 19:55,1,-73.97077179,40.75864029,-73.98564148,40.76316833,N,559
id0955631,1,6/15/2016 21:50,6/15/2016 22:28,1,-73.99016571,40.75608444,-73.8580246,40.73748398,N,2284
id0730508,2,6/29/2016 9:40,6/29/2016 9:50,2,-73.95259857,40.78665924,-73.96650696,40.77305984,N,563
id3759895,2,6/1/2016 9:27,6/1/2016 9:43,3,-73.95780945,40.78219986,-73.98020935,40.76741028,N,944
id3572821,2,6/27/2016 16:01,6/27/2016 16:06,3,-73.97722626,40.76410675,-73.98381042,40.76965714,N,267
id0423889,2,1/8/2016 6:22,1/8/2016 6:30,1,-73.97164154,40.75595093,-73.99456024,40.75029373,N,495
id3936945,1,6/6/2016 16:38,6/6/2016 16:55,2,-73.97583008,40.76338577,-73.95598602,40.76749039,N,972
id0820924,1,1/29/2016 8:55,1/29/2016 9:18,1,-73.98932648,40.77297592,-73.97131348,40.75076294,N,1364
id3383991,1,1/17/2016 15:39,1/17/2016 15:58,1,-73.84267426,40.68053436,-73.75236511,40.68880463,N,1144
id0875116,2,6/11/2016 22:23,6/11/2016 22:33,3,-73.95532227,40.77978897,-73.97766113,40.78734589,N,577
id3920632,2,1/8/2016 9:30,1/8/2016 9:39,1,-73.96508026,40.75950241,-73.97958374,40.74565887,N,524
id2712574,2,1/15/2016 14:01,1/15/2016 14:10,1,-73.99412537,40.72658157,-73.98583984,40.71953201,N,559
id2516294,1,1/15/2016 11:07,1/15/2016 11:13,1,-73.98452759,40.75479889,-73.97396088,40.76393127,N,368
id2688005,2,6/25/2016 21:23,6/25/2016 21:38,6,-73.97953033,40.74644852,-73.98596191,40.76276016,N,892
id0647926,2,6/17/2016 22:36,6/17/2016 22:50,3,-73.95256805,40.77666092,-73.98091888,40.76472473,N,860
id2211725,2,1/10/2016 15:40,1/10/2016 15:50,5,-73.99376678,40.75688171,-73.98644257,40.7430687,N,605
id3876526,1,6/29/2016 20:06,6/29/2016 20:30,1,-73.97024536,40.79920197,-73.88610077,40.75538254,N,1440
id0379398,2,6/19/2016 10:21,6/19/2016 10:34,1,-73.9879837,40.74584961,-73.98065186,40.7240715,N,752
id2108381,2,1/8/2016 19:14,1/8/2016 19:21,3,-73.98426056,40.76641083,-73.96733093,40.7594986,N,388
id1798610,2,6/28/2016 22:47,6/28/2016 23:03,5,-73.99871826,40.73469162,-73.96399689,40.77365875,N,960
id3198355,2,6/22/2016 12:34,6/22/2016 12:45,1,-73.99539948,40.72645569,-73.99086761,40.72675323,N,683
id3620956,1,1/15/2016 7:58,1/15/2016 8:03,1,-73.99078369,40.75605011,-73.97270203,40.76436996,N,323
id1295204,2,1/10/2016 4:15,1/10/2016 4:36,1,-73.9896698,40.72974777,-73.99289703,40.7521019,N,1228
id0307428,1,6/25/2016 17:17,6/25/2016 17:42,1,-73.96125031,40.79647827,-73.99146271,40.75138092,N,1510
id2257931,1,6/7/2016 10:41,6/7/2016 11:17,1,-73.87100983,40.77373505,-73.9774704,40.73279572,N,2135
id3029989,1,1/8/2016 14:47,1/8/2016 14:54,1,-73.97023773,40.79925919,-73.9593277,40.81534195,N,403
id2132597,2,6/23/2016 9:15,6/23/2016 9:28,1,-74.00252533,40.72807693,-73.9783783,40.71235657,N,776
id1813051,1,1/16/2016 5:44,1/16/2016 6:13,2,-74.01255035,40.70240402,-74.18806458,40.66788483,N,1725
id0910520,2,6/8/2016 11:13,6/8/2016 11:20,1,-73.98867035,40.77396011,-73.99131012,40.76116943,N,417
id1169981,2,1/2/2016 13:52,1/2/2016 14:14,1,-73.98509216,40.74759293,-74.01379395,40.70942688,N,1305
id1516992,2,6/7/2016 1:48,6/7/2016 1:52,1,-73.97010803,40.79708862,-73.97322083,40.7930603,N,240
id1036220,1,6/7/2016 17:06,6/7/2016 17:20,1,-73.96800232,40.8015976,-73.95053864,40.82391739,N,869
id2915727,2,6/19/2016 4:56,6/19/2016 5:24,1,-74.00028992,40.73043823,-73.868927,40.7553215,N,1634
id1426521,2,1/6/2016 11:16,1/6/2016 11:33,5,-73.96624756,40.78966904,-73.95366669,40.78480911,N,1067
id0757524,2,1/19/2016 17:23,1/19/2016 17:26,5,-73.97306061,40.76171875,-73.96868896,40.76716614,N,184
id0869292,2,1/31/2016 15:37,1/31/2016 15:50,1,-73.96681213,40.75725937,-73.98931885,40.7407608,N,808
id3704399,1,1/1/2016 8:12,1/1/2016 8:28,1,-73.94845581,40.77408218,-73.86415863,40.76979828,N,953
id3252284,2,1/12/2016 20:48,1/12/2016 21:15,1,-73.9903717,40.71405411,-73.84605408,40.7811203,N,1612
id2337499,1,6/27/2016 21:36,6/27/2016 21:46,1,-73.98297119,40.77144623,-73.96538544,40.8008461,N,586
id2882856,2,1/18/2016 18:54,1/18/2016 19:07,1,-73.97966766,40.74914169,-74.00186157,40.72587585,N,821
id3588074,2,6/22/2016 21:52,6/22/2016 22:04,5,-73.98072052,40.75669098,-73.95657349,40.76834106,N,680
id1692063,1,6/4/2016 8:06,6/4/2016 8:11,1,-73.96369934,40.75746536,-73.97554016,40.7519455,N,282
id1067432,2,6/24/2016 8:43,6/24/2016 8:57,2,-73.97975159,40.75143051,-73.97925568,40.765522,N,829
id3925366,2,6/1/2016 12:42,6/1/2016 12:54,1,-73.96687317,40.76100159,-73.95098114,40.78128052,N,669
id3561019,1,6/21/2016 11:02,6/21/2016 11:26,3,-73.98586273,40.7586441,-73.9617691,40.77939606,N,1418
id1318520,1,1/11/2016 15:13,1/11/2016 15:18,2,-73.98043823,40.78556824,-73.98654175,40.77911377,N,276
id0841354,2,1/28/2016 17:14,1/28/2016 17:24,2,-73.97813416,40.75610352,-73.97766876,40.7664032,N,648
id0041519,2,1/4/2016 17:24,1/4/2016 17:38,1,-73.9680481,40.76166153,-73.97975159,40.78121185,N,836
id0740875,2,6/12/2016 11:20,6/12/2016 11:40,1,-73.87084198,40.77375031,-73.94078827,40.84386826,N,1203
id1295394,2,6/4/2016 15:45,6/4/2016 16:07,1,-73.98023987,40.77539063,-74.00364685,40.72229004,N,1355
id2693164,2,6/10/2016 18:52,6/10/2016 18:57,1,-73.98933411,40.75649643,-73.98600769,40.76216888,N,256
id3015822,1,6/9/2016 8:56,6/9/2016 9:17,1,-73.97284698,40.74350739,-74.01017761,40.70998764,N,1258
id0049561,2,1/14/2016 0:56,1/14/2016 1:27,5,-73.78194427,40.64477158,-74.01049042,40.62091064,N,1823
id2523925,2,1/9/2016 19:18,1/9/2016 19:25,1,-73.98841095,40.73967361,-74.00169373,40.74499893,N,451
id0636821,2,6/6/2016 11:00,6/6/2016 11:12,1,-73.99443817,40.75352097,-73.97754669,40.75379181,N,706
id3783037,2,6/24/2016 1:31,6/24/2016 1:34,1,-73.98072052,40.73812866,-73.98509216,40.7420311,N,202
id3332492,2,1/18/2016 18:40,1/18/2016 18:50,6,-73.98092651,40.75866699,-74.00321198,40.74395752,N,641
id0520617,2,1/26/2016 13:10,1/26/2016 13:21,1,-74.00730133,40.72777176,-73.9916687,40.72974014,N,670
id1139597,2,1/18/2016 14:25,1/18/2016 14:32,1,-73.98719788,40.72264099,-73.98784637,40.73609924,N,420
id2323486,1,1/5/2016 12:06,1/5/2016 12:12,2,-73.94985962,40.77631378,-73.95775604,40.77963257,N,329
id3014095,1,1/3/2016 20:08,1/3/2016 20:10,1,-73.943573,40.79344177,-73.94459534,40.79409409,N,110
id0783933,2,6/13/2016 15:24,6/13/2016 15:30,1,-73.96046448,40.76167297,-73.95459747,40.77804947,N,390
id3904682,1,1/24/2016 23:43,1/24/2016 23:56,1,-73.93744659,40.80433655,-73.90592194,40.8435936,N,744
id1587054,2,1/30/2016 1:36,1/30/2016 1:54,2,-73.98570251,40.73271179,-73.96717072,40.75738144,N,1105
id2428499,2,1/30/2016 9:41,1/30/2016 9:47,3,-73.96755981,40.75247955,-73.96833801,40.76483917,N,342
id0367316,2,1/6/2016 14:59,1/6/2016 15:11,1,-73.95446777,40.76423645,-73.98620605,40.73706055,N,738
id2803583,2,1/24/2016 18:56,1/24/2016 19:00,3,-73.99417114,40.74515915,-74.00369263,40.75072861,N,262
id3353011,2,1/6/2016 19:04,1/6/2016 19:11,2,-73.998703,40.73416138,-73.99546051,40.72325897,N,437
id1026124,2,1/25/2016 15:51,1/25/2016 16:07,1,-73.98162842,40.75276184,-73.99852753,40.7340889,N,968
id3387078,2,6/2/2016 6:54,6/2/2016 7:09,1,-74.00820923,40.71461105,-73.97955322,40.76180267,N,883
id1090009,2,6/20/2016 13:57,6/20/2016 14:05,1,-73.99437714,40.73545837,-73.99324799,40.74789047,N,494
id2268048,1,6/14/2016 8:03,6/14/2016 8:11,1,-73.96064758,40.76800537,-73.96806335,40.75563812,N,450
id0946157,1,6/13/2016 19:46,6/13/2016 19:53,1,-74.00676727,40.73033142,-73.99140167,40.74210739,N,410
id0892213,2,1/1/2016 23:04,1/1/2016 23:16,5,-73.97879028,40.72982407,-73.98981476,40.75624084,N,747
id2730063,2,1/21/2016 15:28,1/21/2016 15:49,1,-73.96720123,40.77228928,-73.99152374,40.74740982,N,1276
id0998967,1,1/20/2016 18:56,1/20/2016 19:21,1,-73.95207977,40.77327728,-73.98022461,40.7648735,N,1488
id0302297,2,1/8/2016 17:47,1/8/2016 17:56,1,-73.97389221,40.75680161,-73.98358154,40.75598907,N,532
id1573689,1,6/25/2016 17:57,6/25/2016 18:02,1,-73.96923828,40.75865173,-73.95887756,40.77208328,N,294
id3858560,2,1/29/2016 20:02,1/29/2016 20:05,2,-73.95703888,40.77460098,-73.95067596,40.78325272,N,194
id2844611,2,6/3/2016 12:33,6/3/2016 12:46,1,-73.9706955,40.7600708,-73.9887619,40.74126053,N,751
id3073233,1,1/15/2016 18:01,1/15/2016 18:15,1,-73.97118378,40.75975418,-73.98856354,40.73115158,N,888
id0834198,2,1/9/2016 7:56,1/9/2016 8:01,5,-73.98207855,40.72795868,-73.98864746,40.74150848,N,312
id2085062,2,6/29/2016 12:23,6/29/2016 12:34,1,-73.97303009,40.75934982,-73.9814682,40.74398041,N,693
id2619521,2,6/12/2016 4:19,6/12/2016 4:29,6,-73.95503998,40.76916122,-73.97312927,40.79025269,N,594
id1811058,2,1/30/2016 1:08,1/30/2016 1:16,1,-74.00461578,40.74384308,-74.00688171,40.73305511,N,441
id2078235,1,1/7/2016 18:23,1/7/2016 18:40,1,-73.98987579,40.77230453,-73.99560547,40.7360878,N,1022
id2892482,2,1/11/2016 7:29,1/11/2016 7:48,1,-73.99785614,40.6828537,-74.01145172,40.70341873,N,1152
id1407667,2,6/17/2016 12:23,6/17/2016 12:28,3,-73.96351624,40.77446747,-73.95642853,40.78401184,N,276
id1589573,2,1/26/2016 17:35,1/26/2016 17:53,5,-74.0043335,40.74189377,-73.98999023,40.77599335,N,1080
id2608872,1,1/18/2016 18:42,1/18/2016 18:49,1,-73.98579407,40.73524094,-73.99356079,40.74403763,N,458
id3137840,2,1/1/2016 17:48,1/1/2016 17:59,1,-73.97545624,40.75756073,-73.98790741,40.77512741,N,663
id2630971,1,6/29/2016 10:31,6/29/2016 10:31,1,-74.0035553,40.73355865,-74.0039978,40.7334404,N,21
id3907604,2,6/18/2016 0:18,6/18/2016 0:21,1,-73.96022034,40.77024078,-73.94789886,40.78704071,N,173
id2217057,2,6/25/2016 10:17,6/25/2016 10:32,1,-73.96154785,40.76515198,-74.01393127,40.70963669,N,869
id2130046,2,6/2/2016 7:51,6/2/2016 8:01,6,-73.97833252,40.7666893,-73.97064209,40.75637054,N,563
id0703288,2,6/22/2016 18:59,6/22/2016 19:28,6,-73.98719025,40.76593018,-73.98177338,40.74649811,N,1774
id0574380,2,6/20/2016 19:03,6/20/2016 19:12,5,-73.99780273,40.7137413,-73.99028778,40.69636154,N,512
id0194710,2,6/1/2016 17:14,6/1/2016 17:21,1,-73.96546936,40.7587204,-73.96595001,40.75276947,N,426
id2388298,1,6/1/2016 18:18,6/1/2016 18:27,1,-73.9545517,40.7741394,-73.96770477,40.76257324,N,540
id1901001,2,1/22/2016 21:47,1/22/2016 22:04,3,-73.98065186,40.67195892,-74.00524139,40.70598984,N,1009
id3190787,2,1/1/2016 11:41,1/1/2016 12:00,1,-73.99450684,40.72600937,-73.98432922,40.76483154,N,1163
id1085281,1,1/12/2016 23:15,1/12/2016 23:29,1,-73.96104431,40.77511597,-73.99163818,40.75381088,N,822
id3757598,1,6/23/2016 6:32,6/23/2016 6:39,1,-73.99326324,40.73663712,-73.9803009,40.75447845,N,374
id2532653,2,1/29/2016 8:01,1/29/2016 8:14,1,-73.96473694,40.76010895,-73.98280334,40.75693893,N,782
id2471880,1,6/17/2016 9:52,6/17/2016 10:09,1,-74.00829315,40.73762131,-73.99427032,40.74917221,N,998
id1047551,1,6/23/2016 7:59,6/23/2016 8:11,1,-73.94954681,40.77230835,-73.97468567,40.7781105,N,745
id1250303,2,6/14/2016 13:55,6/14/2016 14:25,1,-73.97928619,40.76148987,-73.98455048,40.75740814,N,1830
id3360274,1,6/12/2016 1:37,6/12/2016 1:41,1,-74.00085449,40.73620224,-74.00887299,40.73802948,N,210
id3487846,2,1/26/2016 9:36,1/26/2016 9:46,1,-74.01435852,40.70433044,-74.0052948,40.70671082,N,603
id1167301,1,6/13/2016 1:16,6/13/2016 1:26,1,-73.96911621,40.69325638,-73.96112061,40.71671677,N,595
id0591203,2,6/9/2016 20:40,6/9/2016 20:51,1,-73.98554993,40.73155975,-73.98908234,40.71876144,N,655
id2950798,1,1/22/2016 16:35,1/22/2016 16:37,1,-73.95419312,40.77848053,-73.95046997,40.78364563,N,150
id0468081,2,6/20/2016 16:22,6/20/2016 16:44,1,-73.97884369,40.75265121,-73.87258148,40.77429962,N,1346
id3077242,1,6/25/2016 19:19,6/25/2016 19:36,1,-73.9963913,40.69070435,-73.96089935,40.71281815,N,1063
id1683305,2,6/25/2016 18:44,6/25/2016 18:58,1,-74.00308228,40.70845032,-73.97080231,40.75580978,N,832
id0859682,1,6/16/2016 8:14,6/16/2016 8:31,1,-73.95658875,40.7815094,-73.97109222,40.7581749,N,1036
id1669091,1,6/24/2016 16:18,6/24/2016 16:57,1,-73.99034119,40.75119781,-73.94194031,40.72759628,N,2338
id3690257,1,6/26/2016 3:05,6/26/2016 3:14,2,-73.91204071,40.72317886,-73.88595581,40.74889374,N,553
id1393096,2,1/14/2016 20:02,1/14/2016 20:06,1,-73.98731232,40.73579025,-73.99199677,40.73086166,N,247
id3281870,2,6/11/2016 0:17,6/11/2016 0:34,3,-73.99172211,40.74502945,-74.00696564,40.70757294,N,1018
id3911366,2,6/25/2016 21:30,6/25/2016 21:44,5,-73.99346924,40.7624588,-73.93943024,40.84860992,N,849
id0655295,1,1/10/2016 22:11,1/10/2016 22:19,1,-74.00934601,40.70608521,-74.00305939,40.72510147,N,448
id2998723,1,1/16/2016 3:00,1/16/2016 3:20,1,-73.98213959,40.76753616,-73.94245148,40.81891632,N,1225
id1620393,2,1/13/2016 10:01,1/13/2016 10:11,6,-73.96688843,40.76693344,-73.9553299,40.77697372,N,553
id2177463,2,1/1/2016 2:20,1/1/2016 2:22,1,-73.86540222,40.68592072,-73.8610611,40.68458939,N,170
id2100687,2,1/2/2016 21:57,1/2/2016 22:36,1,-73.7767868,40.64511871,-73.96111298,40.76905823,N,2359
id3667569,2,6/21/2016 16:41,6/21/2016 16:45,2,-73.93636322,40.7990799,-73.94303131,40.7967186,N,259
id1184053,1,6/27/2016 12:50,6/27/2016 13:12,1,-74.00959778,40.71483994,-74.00212097,40.70896149,N,1314
id1124952,2,6/14/2016 7:33,6/14/2016 7:38,1,-73.89086151,40.74708176,-73.90171814,40.76174164,N,294
id2840192,2,1/25/2016 5:35,1/25/2016 5:53,1,-73.94901276,40.82854843,-73.96804047,40.76023102,N,1084
id1761043,1,6/26/2016 14:28,6/26/2016 14:31,3,-73.95482635,40.77339935,-73.9562149,40.77571869,N,140
id0833702,1,6/8/2016 7:17,6/8/2016 7:38,1,-73.96037292,40.77562332,-74.01374054,40.71508026,N,1281
id1135924,2,1/12/2016 13:31,1/12/2016 13:36,1,-73.9908371,40.76081085,-73.99401855,40.75392914,N,296
id2538667,1,6/10/2016 22:04,6/10/2016 22:42,1,-73.98227692,40.76800919,-74.17776489,40.69447708,N,2255
id2488945,2,1/14/2016 12:09,1/14/2016 12:24,1,-73.99237823,40.74932861,-73.98855591,40.76895523,N,921
id2286591,1,1/28/2016 1:09,1/28/2016 1:18,1,-73.98735046,40.69274521,-73.95528412,40.67842865,N,582
id1135572,1,6/2/2016 18:25,6/2/2016 18:47,1,-73.96502686,40.75954437,-74.00455475,40.74062347,N,1299
id1642476,2,1/16/2016 21:36,1/16/2016 21:53,6,-73.98475647,40.74235153,-73.95346832,40.77965164,N,1041
